player_id,name,team,position,group,strikeouts,plate_appearances,batters_faced,innings_pitched,k_rate,k_per_9,season
642851,0,ATH,C,hitting,104,412.0,,,0.2524271844660194,,2025
667670,1,ATH,RF,hitting,104,412.0,,,0.2524271844660194,,2025
672016,2,ATH,CF,hitting,104,412.0,,,0.2524271844660194,,2025
665660,3,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
570482,4,ATH,3B,hitting,104,412.0,,,0.2524271844660194,,2025
663687,5,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
669372,6,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
676664,7,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
678022,8,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
682052,9,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
805779,10,ATH,SS,hitting,104,412.0,,,0.2524271844660194,,2025
605488,11,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
686993,12,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
671732,13,ATH,RF,hitting,104,412.0,,,0.2524271844660194,,2025
622663,14,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
695243,15,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
691777,16,ATH,3B,hitting,104,412.0,,,0.2524271844660194,,2025
680474,17,ATH,3B,hitting,104,412.0,,,0.2524271844660194,,2025
547184,18,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
609280,19,ATH,LF,hitting,104,412.0,,,0.2524271844660194,,2025
687765,20,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
701762,21,ATH,1B,hitting,104,412.0,,,0.2524271844660194,,2025
656794,22,ATH,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
669127,23,ATH,C,hitting,104,412.0,,,0.2524271844660194,,2025
691016,24,ATH,LF,hitting,104,412.0,,,0.2524271844660194,,2025
680869,25,ATH,2B,hitting,104,412.0,,,0.2524271844660194,,2025
607481,26,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
680735,27,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
663586,28,ATL,3B,hitting,104,412.0,,,0.2524271844660194,,2025
693821,29,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
678226,30,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
686948,31,ATL,C,hitting,104,412.0,,,0.2524271844660194,,2025
669276,32,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
642201,33,ATL,RF,hitting,104,412.0,,,0.2524271844660194,,2025
660853,34,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
656550,35,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
445926,36,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
595777,37,ATL,LF,hitting,104,412.0,,,0.2524271844660194,,2025
663897,38,ATL,SS,hitting,104,412.0,,,0.2524271844660194,,2025
542303,39,ATL,DH,hitting,104,412.0,,,0.2524271844660194,,2025
621566,40,ATL,1B,hitting,104,412.0,,,0.2524271844660194,,2025
671739,41,ATL,CF,hitting,104,412.0,,,0.2524271844660194,,2025
686249,42,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
669397,43,ATL,SS,hitting,104,412.0,,,0.2524271844660194,,2025
645277,44,ATL,2B,hitting,104,412.0,,,0.2524271844660194,,2025
572955,45,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
606160,46,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
628452,47,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
660670,48,ATL,RF,hitting,104,412.0,,,0.2524271844660194,,2025
669221,49,ATL,C,hitting,104,412.0,,,0.2524271844660194,,2025
675911,50,ATL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
656413,51,ATL,RF,hitting,104,412.0,,,0.2524271844660194,,2025
677950,52,AZ,CF,hitting,104,412.0,,,0.2524271844660194,,2025
685314,53,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
543101,54,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
677942,55,AZ,SS,hitting,104,412.0,,,0.2524271844660194,,2025
694297,56,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
682998,57,AZ,RF,hitting,104,412.0,,,0.2524271844660194,,2025
593958,58,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
553993,59,AZ,3B,hitting,104,412.0,,,0.2524271844660194,,2025
672695,60,AZ,SS,hitting,104,412.0,,,0.2524271844660194,,2025
664983,61,AZ,CF,hitting,104,412.0,,,0.2524271844660194,,2025
663765,62,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
656222,63,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
543510,64,AZ,C,hitting,104,412.0,,,0.2524271844660194,,2025
595928,65,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
645444,66,AZ,C,hitting,104,412.0,,,0.2524271844660194,,2025
647304,67,AZ,1B,hitting,104,412.0,,,0.2524271844660194,,2025
666661,68,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
606466,69,AZ,2B,hitting,104,412.0,,,0.2524271844660194,,2025
656464,70,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
679775,71,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
666971,72,AZ,LF,hitting,104,412.0,,,0.2524271844660194,,2025
518876,73,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
545341,74,AZ,RF,hitting,104,412.0,,,0.2524271844660194,,2025
669194,75,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
663536,76,AZ,OF,hitting,104,412.0,,,0.2524271844660194,,2025
668678,77,AZ,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
656577,78,BAL,C,hitting,104,412.0,,,0.2524271844660194,,2025
552640,79,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
687064,80,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
656775,81,BAL,CF,hitting,104,412.0,,,0.2524271844660194,,2025
450203,82,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
691723,83,BAL,1B,hitting,104,412.0,,,0.2524271844660194,,2025
681297,84,BAL,LF,hitting,104,412.0,,,0.2524271844660194,,2025
656686,85,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
675915,86,BAL,C,hitting,104,412.0,,,0.2524271844660194,,2025
665152,87,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
642585,88,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
664991,89,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
642397,90,BAL,P,pitching,125,,449.0,116.0,0.27839643652561247,9.698275862068966,2025
683002,91,BAL,SS,hitting,104,412.0,,,0.2524271844660194,,2025
