player_id,name,team,position,group,strikeouts,plate_appearances,batters_faced,innings_pitched,k_rate,k_per_9,season
641658,679,KC,CF,hitting,106,709.0,,,0.14950634696755993,,2024
640451,680,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
592669,681,KC,RF,hitting,106,709.0,,,0.14950634696755993,,2024
663704,682,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
670167,683,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
680742,684,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
543475,685,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
663460,686,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
664728,687,KC,CF,hitting,106,709.0,,,0.14950634696755993,,2024
668674,688,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669004,689,KC,LF,hitting,106,709.0,,,0.14950634696755993,,2024
672580,690,KC,3B,hitting,106,709.0,,,0.14950634696755993,,2024
669422,691,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
547179,692,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
686681,693,KC,2B,hitting,106,709.0,,,0.14950634696755993,,2024
608379,694,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676369,695,KC,RF,hitting,106,709.0,,,0.14950634696755993,,2024
623433,696,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
679845,697,KC,2B,hitting,106,709.0,,,0.14950634696755993,,2024
668472,698,KC,1B,hitting,106,709.0,,,0.14950634696755993,,2024
657557,699,KC,SS,hitting,106,709.0,,,0.14950634696755993,,2024
543257,700,KC,RF,hitting,106,709.0,,,0.14950634696755993,,2024
521692,701,KC,C,hitting,106,709.0,,,0.14950634696755993,,2024
669674,702,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
607625,703,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
674444,704,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
502054,705,KC,RF,hitting,106,709.0,,,0.14950634696755993,,2024
608648,706,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
694355,707,KC,RF,hitting,106,709.0,,,0.14950634696755993,,2024
686469,708,KC,1B,hitting,106,709.0,,,0.14950634696755993,,2024
679156,709,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
694361,710,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
519293,711,KC,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
493329,712,KC,1B,hitting,106,709.0,,,0.14950634696755993,,2024
543305,713,LAA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
643256,714,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
607237,715,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681806,716,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
543685,717,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
690829,718,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
592273,719,LAA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
656271,720,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669326,721,LAA,CF,hitting,106,709.0,,,0.14950634696755993,,2024
702674,722,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
608032,723,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
608334,724,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641779,725,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
681217,726,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
657061,727,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
669721,728,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
501303,729,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
676572,730,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
656288,731,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
670871,732,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
672569,733,LAA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
668968,734,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
519326,735,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
686799,736,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
605346,737,LAA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
666176,738,LAA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
456501,739,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
677941,740,LAA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
542585,741,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
665896,742,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
650671,743,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
667755,744,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660761,745,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
670046,746,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669374,747,LAA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
607680,748,LAA,CF,hitting,106,709.0,,,0.14950634696755993,,2024
677347,749,LAA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
681351,750,LAA,C,hitting,106,709.0,,,0.14950634696755993,,2024
472610,751,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641645,752,LAA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
650859,753,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
519043,754,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
642136,755,LAA,C,hitting,106,709.0,,,0.14950634696755993,,2024
683021,756,LAA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
666160,757,LAA,CF,hitting,106,709.0,,,0.14950634696755993,,2024
593934,758,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
657508,759,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
545361,760,LAA,CF,hitting,106,709.0,,,0.14950634696755993,,2024
592348,761,LAA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
694359,762,LAA,1B,hitting,106,709.0,,,0.14950634696755993,,2024
694384,763,LAA,1B,hitting,106,709.0,,,0.14950634696755993,,2024
663776,764,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
672282,765,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
672710,766,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
668943,767,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
666171,768,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
691951,769,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
621493,770,LAA,LF,hitting,106,709.0,,,0.14950634696755993,,2024
542881,771,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
682989,772,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641432,773,LAA,1B,hitting,106,709.0,,,0.14950634696755993,,2024
670219,774,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
687263,775,LAA,SS,hitting,106,709.0,,,0.14950634696755993,,2024
668676,776,LAA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681911,777,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
642708,778,LAD,2B,hitting,106,709.0,,,0.14950634696755993,,2024
681624,779,LAD,CF,hitting,106,709.0,,,0.14950634696755993,,2024
607455,780,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
605131,781,LAD,C,hitting,106,709.0,,,0.14950634696755993,,2024
676508,782,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
595014,783,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676272,784,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641703,785,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660813,786,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
624415,787,LAD,2B,hitting,106,709.0,,,0.14950634696755993,,2024
621035,788,LAD,LF,hitting,106,709.0,,,0.14950634696755993,,2024
477132,789,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641401,790,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
543339,791,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
659275,792,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
683618,793,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
674285,794,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
622694,795,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
571771,796,LAD,3B,hitting,106,709.0,,,0.14950634696755993,,2024
623465,797,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
518692,798,LAD,1B,hitting,106,709.0,,,0.14950634696755993,,2024
666158,799,LAD,2B,hitting,106,709.0,,,0.14950634696755993,,2024
694813,800,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681402,801,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676439,802,LAD,C,hitting,106,709.0,,,0.14950634696755993,,2024
656420,803,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656427,804,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681546,805,LAD,CF,hitting,106,709.0,,,0.14950634696755993,,2024
572020,806,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
518792,807,LAD,RF,hitting,106,709.0,,,0.14950634696755993,,2024
523260,808,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
680736,809,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
595281,810,LAD,CF,hitting,106,709.0,,,0.14950634696755993,,2024
669165,811,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
689017,812,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
571970,813,LAD,3B,hitting,106,709.0,,,0.14950634696755993,,2024
675627,814,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656629,815,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656848,816,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
500743,817,LAD,SS,hitting,106,709.0,,,0.14950634696755993,,2024
678246,818,LAD,LF,hitting,106,709.0,,,0.14950634696755993,,2024
605141,819,LAD,SS,hitting,106,709.0,,,0.14950634696755993,,2024
622503,820,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
605113,821,LAD,SS,hitting,106,709.0,,,0.14950634696755993,,2024
598286,822,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676568,823,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
689981,824,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
518489,825,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
642232,826,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660271,827,LAD,TWP,hitting,106,709.0,,,0.14950634696755993,,2024
666211,828,LAD,LF,hitting,106,709.0,,,0.14950634696755993,,2024
606192,829,LAD,LF,hitting,106,709.0,,,0.14950634696755993,,2024
669242,830,LAD,CF,hitting,106,709.0,,,0.14950634696755993,,2024
607192,831,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
621111,832,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669257,833,LAD,C,hitting,106,709.0,,,0.14950634696755993,,2024
670990,834,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
808967,835,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656657,836,LAD,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
640462,837,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
670124,838,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
645305,839,MIA,C,hitting,106,709.0,,,0.14950634696755993,,2024
677053,840,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669622,841,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
687424,842,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
685107,843,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
685116,844,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
541645,845,MIA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
666129,846,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676969,847,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
650559,848,MIA,LF,hitting,106,709.0,,,0.14950634696755993,,2024
663773,849,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
572143,850,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676534,851,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
542194,852,MIA,C,hitting,106,709.0,,,0.14950634696755993,,2024
681393,853,MIA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
665506,854,MIA,CF,hitting,106,709.0,,,0.14950634696755993,,2024
667472,855,MIA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
670766,856,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
682073,857,MIA,LF,hitting,106,709.0,,,0.14950634696755993,,2024
686539,858,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656537,859,MIA,CF,hitting,106,709.0,,,0.14950634696755993,,2024
665795,860,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681871,861,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
642629,862,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656896,863,MIA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
657088,864,MIA,LF,hitting,106,709.0,,,0.14950634696755993,,2024
666277,865,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
665052,866,MIA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
623211,867,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
608638,868,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669394,869,MIA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
691594,870,MIA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
665862,871,MIA,CF,hitting,106,709.0,,,0.14950634696755993,,2024
622786,872,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
666200,873,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660821,874,MIA,RF,hitting,106,709.0,,,0.14950634696755993,,2024
640902,875,MIA,C,hitting,106,709.0,,,0.14950634696755993,,2024
669111,876,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681146,877,MIA,1B,hitting,106,709.0,,,0.14950634696755993,,2024
642834,878,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
605137,879,MIA,1B,hitting,106,709.0,,,0.14950634696755993,,2024
672701,880,MIA,SS,hitting,106,709.0,,,0.14950634696755993,,2024
592288,881,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669065,882,MIA,LF,hitting,106,709.0,,,0.14950634696755993,,2024
667725,883,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669199,884,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
650333,885,MIA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
542882,886,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676974,887,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656848,888,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
657508,889,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
663743,890,MIA,C,hitting,106,709.0,,,0.14950634696755993,,2024
624503,891,MIA,LF,hitting,106,709.0,,,0.14950634696755993,,2024
672640,892,MIA,2B,hitting,106,709.0,,,0.14950634696755993,,2024
682610,893,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
677960,894,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641312,895,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
664350,896,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656945,897,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641313,898,MIA,SS,hitting,106,709.0,,,0.14950634696755993,,2024
669432,899,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656484,900,MIA,3B,hitting,106,709.0,,,0.14950634696755993,,2024
678368,901,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660644,902,MIA,SS,hitting,106,709.0,,,0.14950634696755993,,2024
661269,903,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669364,904,MIA,SS,hitting,106,709.0,,,0.14950634696755993,,2024
675540,905,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
630023,906,MIA,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676879,907,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
650644,908,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
682842,909,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
655316,910,MIL,3B,hitting,106,709.0,,,0.14950634696755993,,2024
663368,911,MIL,CF,hitting,106,709.0,,,0.14950634696755993,,2024
687134,912,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676551,913,MIL,RF,hitting,106,709.0,,,0.14950634696755993,,2024
668930,914,MIL,2B,hitting,106,709.0,,,0.14950634696755993,,2024
663542,915,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669060,916,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
692230,917,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676896,918,MIL,CF,hitting,106,709.0,,,0.14950634696755993,,2024
592885,919,MIL,LF,hitting,106,709.0,,,0.14950634696755993,,2024
607067,920,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669084,921,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
572971,922,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
642207,923,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
622694,924,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
665625,925,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660600,926,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
606992,927,MIL,C,hitting,106,709.0,,,0.14950634696755993,,2024
593423,928,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
642547,929,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669003,930,MIL,CF,hitting,106,709.0,,,0.14950634696755993,,2024
596142,931,MIL,C,hitting,106,709.0,,,0.14950634696755993,,2024
571948,932,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
686555,933,MIL,LF,hitting,106,709.0,,,0.14950634696755993,,2024
656266,934,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
694192,935,MIL,LF,hitting,106,709.0,,,0.14950634696755993,,2024
641343,936,MIL,1B,hitting,106,709.0,,,0.14950634696755993,,2024
596001,937,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
703231,938,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
676083,939,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
657649,940,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
605452,941,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
606303,942,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
687401,943,MIL,3B,hitting,106,709.0,,,0.14950634696755993,,2024
686894,944,MIL,LF,hitting,106,709.0,,,0.14950634696755993,,2024
643361,945,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669952,946,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
683232,947,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
686554,948,MIL,3B,hitting,106,709.0,,,0.14950634696755993,,2024
680911,949,MIL,1B,hitting,106,709.0,,,0.14950634696755993,,2024
656555,950,MIL,1B,hitting,106,709.0,,,0.14950634696755993,,2024
642239,951,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
688107,952,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
686217,953,MIL,RF,hitting,106,709.0,,,0.14950634696755993,,2024
600986,954,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
668964,955,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
656730,956,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
672012,957,MIL,3B,hitting,106,709.0,,,0.14950634696755993,,2024
664079,958,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681962,959,MIL,3B,hitting,106,709.0,,,0.14950634696755993,,2024
489119,960,MIL,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
661388,961,MIL,C,hitting,106,709.0,,,0.14950634696755993,,2024
642715,962,MIL,SS,hitting,106,709.0,,,0.14950634696755993,,2024
666135,963,MIN,LF,hitting,106,709.0,,,0.14950634696755993,,2024
668885,964,MIN,CF,hitting,106,709.0,,,0.14950634696755993,,2024
641927,965,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
687396,966,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
592779,967,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
686797,968,MIN,SS,hitting,106,709.0,,,0.14950634696755993,,2024
621439,969,MIN,CF,hitting,106,709.0,,,0.14950634696755993,,2024
676961,970,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
573204,971,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
621043,972,MIN,SS,hitting,106,709.0,,,0.14950634696755993,,2024
467793,973,MIN,1B,hitting,106,709.0,,,0.14950634696755993,,2024
663978,974,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
543877,975,MIN,C,hitting,106,709.0,,,0.14950634696755993,,2024
608344,976,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
663485,977,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
680577,978,MIN,CF,hitting,106,709.0,,,0.14950634696755993,,2024
650960,979,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
701581,980,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660636,981,MIN,SS,hitting,106,709.0,,,0.14950634696755993,,2024
650895,982,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
666397,983,MIN,2B,hitting,106,709.0,,,0.14950634696755993,,2024
643377,984,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
665856,985,MIN,C,hitting,106,709.0,,,0.14950634696755993,,2024
543351,986,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
661395,987,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
657746,988,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
660896,989,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
669304,990,MIN,3B,hitting,106,709.0,,,0.14950634696755993,,2024
622251,991,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
680739,992,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
623437,993,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
681892,994,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
571657,995,MIN,2B,hitting,106,709.0,,,0.14950634696755993,,2024
686973,996,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
622534,997,MIN,LF,hitting,106,709.0,,,0.14950634696755993,,2024
621199,998,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
670242,999,MIN,RF,hitting,106,709.0,,,0.14950634696755993,,2024
596146,1000,MIN,RF,hitting,106,709.0,,,0.14950634696755993,,2024
680737,1001,MIN,CF,hitting,106,709.0,,,0.14950634696755993,,2024
543859,1002,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
641154,1003,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
677976,1004,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
678692,1005,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
668904,1006,MIN,3B,hitting,106,709.0,,,0.14950634696755993,,2024
680777,1007,MIN,C,hitting,106,709.0,,,0.14950634696755993,,2024
656240,1008,MIN,P,pitching,225,,702.0,177.2,0.32051282051282054,11.397748592870544,2024
