game_pk,date,season,side,pitcher_id,k_actual,lineup_ids
745912,2024-05-06,2024,home,680573,8,"666397,663616,571657,596146,621043,650489,467793,543877,622534"
745182,2024-05-06,2024,away,640455,1,"607043,516782,596019,664056,502110,683146,624413,643446,621512"
745182,2024-05-06,2024,home,502043,4,"665877,575929,502671,571448,666185,676475,680977,691026,663457"
745669,2024-05-06,2024,away,571760,5,"543760,608369,663993,489446,641680,694497,669701,608671,665750"
745669,2024-05-06,2024,home,622072,3,"664913,663527,667670,671732,647351,669127,687231,668709,695391"
746149,2024-05-06,2024,away,682610,5,"665862,650559,669394,605137,667472,641313,656896,660644,663743"
746149,2024-05-06,2024,home,621111,4,"605141,660271,518692,669257,571970,606192,681624,666158,681546"
745668,2024-05-07,2024,away,570632,2,"680716,673995,663993,677649,694497,669701,608671,668800,665750"
745668,2024-05-07,2024,home,548389,2,"647351,668709,667670,664913,605204,668832,671732,680474,695391"
746638,2024-05-07,2024,away,628317,1,"628451,672761,663837,682985,668670,679529,668723,595879,608348"
746638,2024-05-07,2024,home,671106,2,"664314,665926,608070,647304,681807,671289,666310,700932,677587"
746718,2024-05-07,2024,away,668678,6,"682998,606466,666971,572233,592626,553993,545341,571466,621028"
746718,2024-05-07,2024,home,593423,7,"670770,682829,668715,663886,641584,687952,663697,600869,666181"
745508,2024-05-07,2024,away,663776,7,"694384,666160,592273,641432,607680,681351,666176,657061,687263"
745508,2024-05-07,2024,home,682990,1,"457705,669261,663647,642133,658668,518735,669707,572191,675961"
745586,2024-05-07,2024,away,621244,7,"543807,665489,676391,666182,676914,596129,672386,643396,595281"
745586,2024-05-07,2024,home,650911,5,"656941,593160,547180,592206,669016,681082,624641,665019,596117"
744859,2024-05-07,2024,away,669203,6,"683002,668939,656811,663624,623993,681297,676059,656775,622761"
744859,2024-05-07,2024,home,592866,8,"696285,682928,671277,669222,608385,608841,660688,592696,702358"
745095,2024-05-07,2024,away,647336,4,"670032,657757,650391,683734,643217,682868,542364,657557,686676"
745095,2024-05-07,2024,home,621107,3,"650490,666139,668227,670623,680700,623912,676356,666163,676609"
745752,2024-05-07,2024,away,434378,2,"676070,694388,673237,608324,665161,572138,605170,663550,676694"
745752,2024-05-07,2024,home,661563,5,"663330,665828,663757,657077,519317,519203,650402,624431,542932"
747126,2024-05-07,2024,away,676710,6,"680776,646240,641933,677800,687093,642086,643265,624512,678882"
747126,2024-05-07,2024,home,625643,5,"660670,645277,663586,621566,542303,606115,671739,518595,594807"
746885,2024-05-07,2024,away,681190,6,"701538,665487,630105,592518,593428,456781,673490,640492,669134"
746885,2024-05-07,2024,home,684007,8,"663538,643565,641355,663611,664023,621020,683737,665804,691718"
745915,2024-05-07,2024,away,676106,0,"668942,677594,593871,571745,664059,664034,649966,664238,663728"
745915,2024-05-07,2024,home,641927,7,"571657,622534,680777,596146,621043,668885,650489,467793,669304"
746315,2024-05-07,2024,away,607067,2,"655316,661388,596142,642715,668930,656555,641343,686554,663368"
746315,2024-05-07,2024,home,607625,5,"672580,677951,686469,521692,686681,592669,669004,641658,664728"
745186,2024-05-07,2024,away,676130,3,"607043,516782,596019,624413,664056,502110,683146,643446,621512"
745186,2024-05-07,2024,home,571945,3,"680977,663457,671056,691026,502671,676475,669357,543063,666185"
746559,2024-05-07,2024,away,690986,2,"808982,642731,664774,624424,527038,573262,656305,666165,605113"
746559,2024-05-07,2024,home,641712,2,"686668,678662,641857,553869,663898,656248,607732,660707,687597"
746147,2024-05-07,2024,away,665795,1,"665862,650559,669394,605137,660821,641313,624503,660644,542194"
746147,2024-05-07,2024,home,808967,5,"500743,660271,571771,669257,571970,621035,681624,666158,681546"
745507,2024-05-08,2024,away,667755,6,"501303,657061,621493,607680,681351,694384,641432,666176,687263"
745507,2024-05-08,2024,home,527048,5,"457705,668804,665833,656582,642133,669707,669261,663698,675961"
745584,2024-05-08,2024,away,605135,6,"543807,662139,665489,457759,643376,666182,676914,643396,595281"
745584,2024-05-08,2024,home,605400,7,"656941,592663,547180,664761,669016,592206,681082,665019,593160"
746640,2024-05-08,2024,away,681857,4,"682985,628451,672761,681481,690993,679529,656716,595879,608348"
746640,2024-05-08,2024,home,676440,5,"664314,665926,608070,647304,681807,686823,657656,671289,677587"
746312,2024-05-08,2024,away,605452,2,"668930,661388,592885,642715,694192,686217,596142,686554,663368"
746312,2024-05-08,2024,home,663903,4,"672580,677951,680118,686681,592669,624428,641658,666023,664728"
746879,2024-05-08,2024,away,656302,12,"650333,665487,630105,592518,640492,593428,701538,669134,673490"
746879,2024-05-08,2024,home,669713,3,"663538,643565,641355,666624,664023,683737,663611,543228,621550"
746151,2024-05-08,2024,away,677960,3,"665862,650559,669394,605137,660821,624503,660644,663743,672640"
746151,2024-05-08,2024,home,694813,4,"605141,660271,518692,606192,571771,571970,681624,500743,605131"
745664,2024-05-08,2024,away,547179,6,"543760,608369,663993,666969,641680,694497,669701,608671,665750"
745664,2024-05-08,2024,home,676664,3,"647351,663527,668709,671732,605204,669127,680474,665923,695391"
745659,2024-05-08,2024,away,683004,3,"543760,694497,663993,666969,669701,641680,489446,677649,665750"
745659,2024-05-08,2024,home,674370,4,"647351,665923,671732,663527,669127,605204,680474,691016,695391"
746717,2024-05-08,2024,away,656756,2,"682998,606466,592626,572233,666971,553993,672515,664983,621028"
746717,2024-05-08,2024,home,668933,2,"663697,682829,668715,663886,641584,645801,600869,670770,666181"
744858,2024-05-08,2024,away,680694,9,"683002,668939,663624,663630,676059,622761,681297,657097,656775"
744858,2024-05-08,2024,home,680730,3,"696285,682928,671277,669222,608385,608841,660688,592696,545121"
745097,2024-05-08,2024,away,623167,8,"502054,542364,683734,650391,643217,682868,657557,669699,455117"
745097,2024-05-08,2024,home,650644,4,"650490,668227,623912,670623,642708,676356,666163,680700,642350"
745749,2024-05-08,2024,away,681293,4,"514888,663656,670541,665161,572138,608324,673237,643289,676694"
745749,2024-05-08,2024,home,607074,7,"683011,665742,592450,657077,519317,519203,650402,669224,665828"
747127,2024-05-08,2024,away,601713,1,"680776,657136,641933,646240,687093,643265,663853,677800,678882"
747127,2024-05-08,2024,home,519242,10,"660670,645277,663586,621566,542303,606115,671739,518595,594807"
745906,2024-05-08,2024,away,669923,4,"668942,677594,593871,571745,663728,641598,664034,649966,664238"
745906,2024-05-08,2024,home,663978,10,"666397,621043,680777,596146,571657,467793,650489,543877,622534"
746562,2024-05-08,2024,away,663855,5,"808982,642731,664774,624424,656305,573262,671218,666165,605113"
746562,2024-05-08,2024,home,663567,2,"453568,678662,641857,553869,663898,686668,656248,696100,687597"
746715,2024-05-09,2024,away,677944,2,"682998,606466,592626,572233,666971,553993,664983,571466,621028"
746715,2024-05-09,2024,home,668881,6,"670770,682829,668715,641584,663697,656413,600869,666181,663886"
745910,2024-05-09,2024,away,669302,4,"668942,677594,664874,664059,641598,593871,670042,649966,660844"
745910,2024-05-09,2024,home,641154,10,"666397,680777,663616,596146,669304,650489,622534,467793,668885"
746563,2024-05-09,2024,away,676775,1,"664774,642731,624424,527038,671218,596103,666165,666149,656883"
746563,2024-05-09,2024,home,615698,5,"453568,678662,641857,553869,656248,663898,686668,660707,687597"
745748,2024-05-09,2024,away,669854,5,"514888,663656,670541,665161,572138,608324,673237,694388,643289"
745748,2024-05-09,2024,home,573186,5,"683011,665742,592450,657077,519317,519203,650402,542932,624431"
746802,2024-05-09,2024,away,594902,2,"677587,665926,608070,647304,681807,686823,666310,664314,700932"
746802,2024-05-09,2024,home,607200,3,"502054,542364,683734,650391,643217,682868,657557,670032,455117"
745995,2024-05-09,2024,away,543243,6,"680977,663457,571448,676475,669357,666185,691026,686780,672279"
745995,2024-05-09,2024,home,668964,6,"668930,661388,592885,642715,656555,686217,596142,641343,687401"
746241,2024-05-09,2024,away,608379,6,"672580,677951,686469,521692,676369,686681,592669,680118,641658"
746241,2024-05-09,2024,home,672282,5,"694384,607680,621493,677347,681351,666176,687263,641645,657061"
746479,2024-05-10,2024,away,664285,4,"514888,663656,670541,665161,572138,608324,673237,605170,676694"
746479,2024-05-10,2024,home,663554,2,"628451,663837,592192,682985,679529,672761,668723,595879,668670"
745506,2024-05-10,2024,away,665871,4,"663538,643565,641355,670156,664023,683737,663611,665804,691718"
745506,2024-05-10,2024,home,683003,4,"457705,668804,665833,642133,693304,669261,669707,518735,572191"
745094,2024-05-10,2024,away,657376,6,"683011,665742,592450,657077,519317,519203,650402,624431,542932"
745094,2024-05-10,2024,home,671737,7,"650490,668227,666139,670623,642350,676356,680700,676609,656577"
747043,2024-05-10,2024,away,694297,0,"606466,682998,666971,572233,664983,553993,672515,677942,656976"
747043,2024-05-10,2024,home,608344,6,"683002,668939,656811,663624,663630,681297,676059,656775,622761"
744940,2024-05-10,2024,away,657746,7,"680777,621043,650489,596146,622534,467793,571657,543877,666397"
744940,2024-05-10,2024,home,579328,3,"676914,662139,665489,457759,643376,666182,624415,643396,676391"
746964,2024-05-10,2024,away,571578,4,"696285,682928,671277,608841,608385,660688,592696,702358,645302"
746964,2024-05-10,2024,home,656557,4,"680776,608701,641933,646240,657136,687093,642086,677800,678882"
745827,2024-05-10,2024,away,450203,7,"660670,645277,663586,621566,542303,594807,671739,518595,606115"
745827,2024-05-10,2024,home,500779,3,"607043,516782,596019,624413,502110,643446,664056,621563,621512"
746071,2024-05-10,2024,away,624133,9,"665019,592663,547180,664761,592206,593160,624641,665506,679032"
746071,2024-05-10,2024,home,669432,3,"667472,650559,605137,669394,672640,641313,656896,542194,660644"
746801,2024-05-10,2024,away,471911,5,"677587,681807,608070,647304,666310,671289,686823,700932,664314"
746801,2024-05-10,2024,home,676979,11,"502054,542364,683734,650391,643217,682868,686676,657557,670032"
745993,2024-05-10,2024,away,458681,5,"665877,663457,502671,669357,671056,543063,666185,691026,672279"
745993,2024-05-10,2024,home,688107,4,"643361,661388,655316,642715,694192,686217,663368,641343,686554"
746553,2024-05-10,2024,away,592351,7,"543760,608369,663993,666969,641680,694497,608671,673995,665750"
746553,2024-05-10,2024,home,596295,5,"453568,678662,641857,553869,687597,663898,686668,595909,660707"
746240,2024-05-10,2024,away,679525,7,"672580,677951,686469,521692,686681,641658,624428,680118,592669"
746240,2024-05-10,2024,home,656288,3,"694384,666160,621493,641432,592348,677347,666176,687263,641645"
745421,2024-05-10,2024,away,607192,10,"605141,660271,518692,669257,571970,606192,681624,666158,681546"
745421,2024-05-10,2024,home,650633,11,"650333,665487,630105,592518,595777,593428,701538,642180,673490"
745264,2024-05-10,2024,away,621112,5,"647351,668709,667670,664913,668832,691016,680474,671732,695391"
745264,2024-05-10,2024,home,693433,3,"668942,677594,571745,664874,641598,670042,664034,664238,649966"
745340,2024-05-10,2024,away,671096,2,"670770,682829,645801,668715,656413,663886,600869,666181,663697"
745340,2024-05-10,2024,home,657277,6,"624424,642731,664774,527038,656305,671218,669477,573262,666165"
744943,2024-05-11,2024,away,680573,2,"666397,663616,680777,596146,621043,666135,650489,467793,669304"
744943,2024-05-11,2024,home,592332,6,"595281,662139,665489,457759,643376,666182,643396,543807,676391"
747041,2024-05-11,2024,away,669194,3,"606466,682998,666971,572233,664983,553993,672515,677942,621028"
747041,2024-05-11,2024,home,607644,3,"683002,543510,656811,663624,623993,681297,676059,656775,622761"
745505,2024-05-11,2024,away,657006,3,"643565,673548,641355,663611,664023,663538,683737,670156,691718"
745505,2024-05-11,2024,home,694973,7,"457705,668804,642133,665833,669261,693304,518735,669707,572191"
746963,2024-05-11,2024,away,663623,6,"696285,682928,671277,608841,608385,660688,592696,702358,645302"
746963,2024-05-11,2024,home,681867,9,"608701,663853,641933,646240,687093,642086,624512,666152,678882"
745828,2024-05-11,2024,away,608331,5,"660670,645277,663586,621566,542303,518595,671739,606115,672284"
745828,2024-05-11,2024,home,681035,8,"621438,553882,596019,624413,502110,643446,664056,683146,621466"
746069,2024-05-11,2024,away,592836,4,"593160,596117,547180,664761,592206,681082,624641,665506,679032"
746069,2024-05-11,2024,home,666200,8,"665862,650559,669394,605137,660821,624503,660644,672640,663743"
745096,2024-05-11,2024,away,641482,5,"683011,665742,592450,657077,542932,519203,650402,624431,663757"
745096,2024-05-11,2024,home,641793,3,"650490,668227,642708,670623,623912,680700,676609,666163,642350"
746480,2024-05-11,2024,away,664299,0,"666197,665161,670541,608324,572138,673237,676694,643289,694388"
746480,2024-05-11,2024,home,669373,7,"682985,592192,672761,681481,663837,690993,679529,656716,668670"
746797,2024-05-11,2024,away,663474,5,"681807,665926,608070,647304,686823,657656,666310,700932,672356"
746797,2024-05-11,2024,home,605182,5,"502054,542364,683734,669699,643217,682868,657557,670032,455117"
745344,2024-05-11,2024,away,666157,6,"670770,682829,668843,668715,641584,663886,600869,669289,663697"
745344,2024-05-11,2024,home,696131,2,"642731,664774,672275,527038,671218,656305,573262,669477,666149"
745994,2024-05-11,2024,away,502043,7,"680977,663457,502671,571448,666185,671056,572761,669357,691026"
745994,2024-05-11,2024,home,642547,8,"668930,661388,642715,641343,656555,694192,596142,687401,663368"
746554,2024-05-11,2024,away,571760,8,"543760,608369,663993,666969,669701,641680,608671,677649,665750"
746554,2024-05-11,2024,home,663372,4,"678662,663898,641857,553869,660707,686668,607732,595909,687597"
745422,2024-05-11,2024,away,572020,4,"605141,571771,518692,669257,571970,606192,681624,666158,681546"
745422,2024-05-11,2024,home,663362,6,"650333,665487,595777,592518,593428,456781,673490,640492,669134"
746232,2024-05-11,2024,away,666142,3,"672580,677951,686469,521692,676369,669004,592669,641658,664728"
746232,2024-05-11,2024,home,542881,4,"694384,666160,621493,607680,681351,592348,666176,687263,677347"
745262,2024-05-11,2024,away,683155,5,"647351,665923,668709,667670,605204,669127,680474,671732,695391"
745262,2024-05-11,2024,home,682243,9,"668942,677594,571745,663728,641598,593871,664034,670042,664238"
747042,2024-05-12,2024,away,668678,4,"682998,606466,545341,572233,666971,553993,664983,621028,571466"
747042,2024-05-12,2024,home,665152,10,"683002,668939,656811,663624,623993,676059,681297,602104,543510"
746965,2024-05-12,2024,away,669022,9,"682928,671277,608841,702358,696285,592696,545121,656180,645302"
746965,2024-05-12,2024,home,678394,1,"677800,608701,641933,646240,657136,642086,687093,680776,678882"
745499,2024-05-12,2024,away,543294,5,"663538,673548,641355,670156,621550,643565,691718,663611,543228"
745499,2024-05-12,2024,home,663559,1,"457705,668804,665833,656582,669261,669707,518735,572191,693304"
744941,2024-05-12,2024,away,641927,10,"666397,663616,621043,596146,650489,622534,467793,543877,571657"
744941,2024-05-12,2024,home,666201,6,"543807,662139,665489,666182,676914,643376,643396,672386,676391"
746476,2024-05-12,2024,away,434378,8,"663656,665161,670541,666197,572138,673237,694388,676694,643289"
746476,2024-05-12,2024,home,656427,7,"682985,668723,668731,681481,628451,690993,679529,595879,608348"
746068,2024-05-12,2024,away,554430,2,"593160,664761,547180,592206,681082,665019,669016,665506,596117"
746068,2024-05-12,2024,home,666129,8,"665862,650559,663743,605137,656896,667472,660644,672640,656484"
745092,2024-05-12,2024,away,661563,3,"683011,665742,592450,663757,519203,650402,542932,624431,657077"
745092,2024-05-12,2024,home,641302,3,"650490,666139,668227,670623,680700,642708,676356,666163,642350"
746798,2024-05-12,2024,away,671106,3,"671289,657656,608070,700932,681807,686823,672356,664314,677587"
746798,2024-05-12,2024,home,647336,4,"502054,683734,650391,682868,657757,669699,686676,542364,621545"
745990,2024-05-12,2024,away,571945,3,"572761,663457,502671,666185,669357,671056,680977,543063,672279"
745990,2024-05-12,2024,home,669060,1,"668930,661388,592885,642715,656555,687401,596142,686217,694192"
746555,2024-05-12,2024,away,570632,3,"543760,608369,663993,666969,641680,543257,677649,673995,665750"
746555,2024-05-12,2024,home,621389,2,"453568,678662,641857,553869,663898,595909,686668,660707,687597"
745345,2024-05-12,2024,away,593423,3,"666181,682829,668715,663697,641584,600869,668843,669289,663886"
745345,2024-05-12,2024,home,690986,5,"666149,656305,664774,682641,573262,671218,666165,669477,642731"
746234,2024-05-12,2024,away,607625,12,"672580,677951,521692,669004,666023,680118,592669,686681,641658"
746234,2024-05-12,2024,home,663776,3,"641645,666160,621493,641432,681351,694384,666176,687263,677347"
745419,2024-05-12,2024,away,621111,2,"605141,518692,669257,606192,571970,681624,571771,500743,605131"
745419,2024-05-12,2024,home,506433,7,"650333,665487,630105,592518,640492,593428,701538,669134,642180"
745255,2024-05-12,2024,away,622072,1,"647351,663527,668709,667670,669127,605204,671732,680474,695391"
745255,2024-05-12,2024,home,622491,8,"664238,677594,571745,641598,593871,664034,649966,664874,664059"
745825,2024-05-12,2024,away,693821,6,"660670,645277,670097,621566,542303,671739,606115,594807,644433"
745825,2024-05-12,2024,home,622663,4,"607043,516782,596019,624413,502110,621563,664056,643446,621512"
747040,2024-05-13,2024,away,621244,4,"676914,662139,665489,666182,596129,672386,643396,624415,676391"
747040,2024-05-13,2024,home,669203,2,"683002,668939,656811,663624,623993,681297,676059,656775,622761"
746471,2024-05-13,2024,away,664350,2,"665862,650559,605137,660821,669394,624503,672640,660644,656484"
746471,2024-05-13,2024,home,666159,5,"682985,592192,672761,628451,663837,679529,656716,595879,608348"
746961,2024-05-13,2024,away,621107,2,"650490,668227,666139,676356,642708,680700,676609,656577,642350"
746961,2024-05-13,2024,home,676710,6,"608701,502624,657136,646240,641933,642086,687093,663853,678882"
745826,2024-05-13,2024,away,650911,5,"593160,664761,547180,592206,681082,665019,669016,665506,596117"
745826,2024-05-13,2024,home,640455,6,"607043,516782,596019,624413,621466,621563,664056,643446,621512"
747128,2024-05-13,2024,away,684007,8,"643565,673548,641355,691718,664023,663538,663611,621550,665804"
747128,2024-05-13,2024,home,625643,4,"660670,645277,542303,621566,594807,606115,671739,518595,670097"
745991,2024-05-13,2024,away,656605,7,"457705,668804,665833,669261,693304,642133,669707,518735,572191"
745991,2024-05-13,2024,home,607067,5,"655316,661388,592885,642715,663368,596142,687401,641343,694192"
745019,2024-05-13,2024,away,676440,4,"671289,665926,608070,647304,686823,681807,664314,666310,677587"
745019,2024-05-13,2024,home,547179,4,"543760,608369,663993,666969,669701,641680,608671,677649,665750"
746393,2024-05-13,2024,away,548389,1,"647351,668709,667670,669127,691016,664913,680474,671732,663527"
746393,2024-05-13,2024,home,681293,5,"514888,663656,663550,666197,572138,608324,673237,605170,676694"
746233,2024-05-13,2024,away,669461,1,"572761,663457,502671,571448,669357,671056,680977,691026,666185"
746233,2024-05-13,2024,home,667755,6,"694384,666176,621493,607680,681351,641432,592348,687263,677347"
747204,2024-05-13,2024,away,668933,3,"663697,682829,668715,663886,600869,674441,641584,669289,666181"
747204,2024-05-13,2024,home,656756,7,"682998,606466,592626,572233,666971,553993,672515,664983,621028"
745420,2024-05-13,2024,away,641712,3,"453568,678662,641857,553869,663898,686668,595909,660707,687597"
745420,2024-05-13,2024,home,681190,0,"650333,665487,630105,592518,595777,593428,701538,669134,673490"
745256,2024-05-13,2024,away,663903,6,"672580,677951,686469,521692,686681,676369,669004,624428,680118"
745256,2024-05-13,2024,home,669923,6,"668942,677594,649966,663728,571745,670042,641598,664034,664238"
745343,2024-05-13,2024,away,808967,6,"605141,660271,518692,669257,571970,606192,666158,681624,571771"
745343,2024-05-13,2024,home,663855,4,"573262,642731,656305,664774,666149,671218,656883,682641,689172"
745821,2024-05-14,2024,away,605400,8,"656941,592206,681082,664761,669016,593160,665019,679032,596117"
745821,2024-05-14,2024,home,676130,4,"607043,516782,596019,624413,502110,683146,621438,621466,643446"
746796,2024-05-14,2024,away,592866,2,"682928,696285,592696,545121,671277,669222,660688,702358,645302"
746796,2024-05-14,2024,home,623167,5,"502054,683734,657757,650391,643217,686676,621545,670032,669699"
746799,2024-05-14,2024,away,680730,3,"682928,702358,592696,608841,671277,660688,608385,545121,696285"
746799,2024-05-14,2024,home,607200,6,"502054,683734,669699,657557,643217,621545,542364,455117,670032"
746473,2024-05-14,2024,away,677960,4,"665862,650559,656896,660821,672640,624503,660644,656484,542194"
746473,2024-05-14,2024,home,681857,6,"663837,628451,592192,682985,679529,570482,672761,595879,668670"
746962,2024-05-14,2024,away,650644,6,"650490,668227,666139,670623,642708,676356,680700,666018,666163"
746962,2024-05-14,2024,home,601713,8,"680776,608701,657136,657514,641933,663853,687093,666152,678882"
747124,2024-05-14,2024,away,592791,2,"621550,673548,641355,666624,643565,663611,665804,670156,691718"
747124,2024-05-14,2024,home,519242,9,"660670,645277,542303,621566,518595,671739,606115,672284,670097"
745909,2024-05-14,2024,away,607074,6,"683011,665742,592450,657077,519317,519203,650402,669224,665828"
745909,2024-05-14,2024,home,663978,4,"680777,621043,650489,669304,666135,467793,666397,543877,596146"
745989,2024-05-14,2024,away,682990,5,"457705,668804,665833,656582,669261,693304,518735,669707,572191"
745989,2024-05-14,2024,home,605452,6,"668930,661388,592885,642715,641343,687401,686217,686554,694192"
745014,2024-05-14,2024,away,594902,5,"671289,665926,608070,647304,686823,700932,657656,666310,677587"
745014,2024-05-14,2024,home,683004,1,"543760,608369,663993,666969,669701,641680,608671,677649,665750"
746396,2024-05-14,2024,away,676664,2,"647351,665923,667670,669127,691016,680869,605204,664913,680474"
746396,2024-05-14,2024,home,669854,4,"514888,663656,670541,665161,608324,673237,663550,676694,605170"
746235,2024-05-14,2024,away,543243,9,"691026,680977,502671,571448,676475,663457,669357,686780,672279"
746235,2024-05-14,2024,home,672282,7,"694384,641645,621493,641432,607680,681351,666176,687263,677347"
747205,2024-05-14,2024,away,668881,5,"666181,682829,645801,663886,641584,600869,663697,669289,656413"
747205,2024-05-14,2024,home,677944,3,"682998,677942,592626,572233,666971,553993,664983,621028,571466"
745418,2024-05-14,2024,away,615698,5,"453568,678662,641857,607732,663898,686668,595909,660707,687597"
745418,2024-05-14,2024,home,656302,8,"650333,665487,630105,592518,595777,593428,701538,669134,673490"
745257,2024-05-14,2024,away,608379,7,"672580,677951,686469,521692,686681,676369,669004,592669,641658"
745257,2024-05-14,2024,home,669302,7,"668942,677594,664034,663728,670042,571745,664238,649966,664059"
745342,2024-05-14,2024,away,694813,2,"500743,660271,518692,669257,606192,571970,681624,666158,681546"
745342,2024-05-14,2024,home,676775,4,"682617,689172,656305,664774,527038,671218,666165,682641,669477"
747038,2024-05-15,2024,away,579328,9,"543807,662139,665489,666182,643376,643396,457759,676391,595281"
747038,2024-05-15,2024,home,680694,3,"676059,668939,663624,683002,656811,622761,681297,543510,602104"
746472,2024-05-15,2024,away,669432,6,"665862,650559,656896,660821,656484,667472,672640,660644,663743"
746472,2024-05-15,2024,home,663554,6,"682985,628451,672761,592192,690993,668670,679529,595879,656716"
745992,2024-05-15,2024,away,527048,4,"457705,669261,656582,675961,658668,693304,669707,663698,642133"
745992,2024-05-15,2024,home,688107,2,"661388,642715,687401,596142,676896,655316,680911,694192,686217"
746795,2024-05-15,2024,away,571578,0,"696285,592696,545121,608841,660688,608385,671277,645302,682928"
746795,2024-05-15,2024,home,676979,6,"502054,683734,650391,657557,643217,686676,666150,621545,669699"
747203,2024-05-15,2024,away,671096,4,"666181,641584,645801,668715,600869,668843,669289,682829,663886"
747203,2024-05-15,2024,home,694297,9,"606466,682998,666971,572233,553993,672515,677942,664983,621028"
745417,2024-05-15,2024,away,596295,5,"453568,678662,676701,663898,686668,595909,607732,660707,687597"
745417,2024-05-15,2024,home,650633,7,"595777,701538,630105,592518,593428,456781,669134,642180,640492"
745259,2024-05-15,2024,away,679525,7,"624428,677951,686469,521692,686681,680118,669004,666023,664728"
745259,2024-05-15,2024,home,693433,5,"668942,677594,660844,663728,670042,664034,686527,664238,649966"
745582,2024-05-15,2024,away,664192,2,"607043,624413,596019,502110,668901,516782,664056,643446,621512"
745582,2024-05-15,2024,home,624133,3,"656941,596117,547180,664761,592206,681082,624641,665506,679032"
746960,2024-05-15,2024,away,671737,6,"650490,666139,668227,676356,670623,680700,676609,666163,642350"
746960,2024-05-15,2024,home,656557,7,"680776,677800,657136,646240,641933,642086,643265,666152,678882"
747123,2024-05-15,2024,away,665871,7,"643565,673548,641355,666624,683737,670156,663611,691718,543228"
747123,2024-05-15,2024,home,450203,4,"671739,645277,542303,621566,518595,594807,663897,672284,670097"
745908,2024-05-15,2024,away,573186,2,"683011,665742,592450,657077,519317,519203,650402,624431,665828"
745908,2024-05-15,2024,home,641154,3,"666397,663616,680777,596146,621043,650489,467793,622534,669304"
745015,2024-05-15,2024,away,471911,3,"671289,665926,608070,647304,686823,700932,672356,664314,666310"
745015,2024-05-15,2024,home,592351,3,"543760,608369,663993,666969,669701,641680,608671,677649,665750"
746397,2024-05-15,2024,away,605156,5,"647351,667670,691016,669127,680869,663527,680474,668709,664913"
746397,2024-05-15,2024,home,664285,8,"514888,663656,670541,608324,665161,673237,694388,643289,663550"
746231,2024-05-15,2024,away,458681,5,"572761,663457,502671,571448,676475,671056,680977,691026,672279"
746231,2024-05-15,2024,home,656288,5,"694384,641645,621493,641432,607680,681351,666160,687263,677347"
745341,2024-05-15,2024,away,622694,3,"605141,660271,518692,669257,571970,606192,666158,681624,681546"
745341,2024-05-15,2024,home,657277,5,"573262,642731,656305,664774,671218,682641,666165,669477,592200"
745907,2024-05-16,2024,away,657376,8,"683011,665742,592450,657077,650402,519203,669224,542932,663757"
745907,2024-05-16,2024,home,657746,5,"666397,663616,621043,596146,650489,467793,666135,622534,543877"
745580,2024-05-16,2024,away,500779,4,"621438,624413,596019,502110,664056,516782,668901,643446,553882"
745580,2024-05-16,2024,home,592836,1,"656941,592663,547180,664761,592206,593160,669016,679032,681082"
746959,2024-05-16,2024,away,641793,3,"650490,666139,668227,666018,670623,680700,676609,666163,676356"
746959,2024-05-16,2024,home,681867,3,"680776,677800,608701,646240,663853,643265,624512,687093,678882"
746881,2024-05-16,2024,away,683003,7,"656582,668804,665833,642133,693304,518735,669261,572191,675961"
746881,2024-05-16,2024,home,657006,7,"643565,673548,641355,666624,664023,683737,663611,670156,621550"
746391,2024-05-16,2024,away,683155,4,"695391,668709,665923,691016,668832,680869,605204,664913,680474"
746391,2024-05-16,2024,home,664299,8,"643289,663656,663550,608324,666197,572138,673237,676694,694388"
746150,2024-05-16,2024,away,608718,0,"666181,682829,645801,668715,663886,641584,600869,669289,656413"
746150,2024-05-16,2024,home,607192,8,"605141,681624,500743,606192,571771,666158,621035,681546,605131"
746878,2024-05-17,2024,away,694973,11,"457705,668804,675961,656582,693304,669261,518735,642133,669707"
746878,2024-05-17,2024,home,543294,4,"643565,664023,641355,666624,683737,670156,663611,691718,665804"
745579,2024-05-17,2024,away,663623,2,"682928,592696,608841,608336,545121,608385,660688,669222,645302"
745579,2024-05-17,2024,home,554430,6,"656941,592663,547180,664761,681082,592206,669016,624641,679032"
747037,2024-05-17,2024,away,682243,1,"664238,677594,641598,664874,660844,668942,664034,670042,686527"
747037,2024-05-17,2024,home,607644,4,"683002,668939,669720,663624,623993,681297,676059,669065,622761"
745747,2024-05-17,2024,away,605182,5,"502054,683734,650391,670032,643217,667452,664901,686676,621545"
745747,2024-05-17,2024,home,641482,6,"683011,665742,592450,657077,519317,519203,650402,624431,665828"
744934,2024-05-17,2024,away,641302,4,"650490,666139,668227,666018,670623,680700,642708,666163,676356"
744934,2024-05-17,2024,home,605135,5,"543807,666182,665489,457759,643376,676914,662139,595281,624415"
746641,2024-05-17,2024,away,680573,2,"571657,622534,680777,596146,621043,467793,666135,668885,650489"
746641,2024-05-17,2024,home,663474,5,"671289,665926,608070,647304,681807,686823,657656,666310,672356"
746065,2024-05-17,2024,away,681035,3,"621438,624413,596019,621466,668901,683146,664056,643446,621512"
746065,2024-05-17,2024,home,666200,7,"665862,650559,656896,660821,656484,624503,672640,660644,663743"
747122,2024-05-17,2024,away,663362,10,"650333,665487,640492,630105,592518,593428,701538,673490,543309"
747122,2024-05-17,2024,home,608331,2,"660670,645277,542303,621566,644433,671739,606115,594807,670097"
